품목명,분쟁유형명,answer
,5) 분양주택에 사용된 자재 및 설비 등이 견본주택에 시공된 것과 품질 등에서 차이가 있는 경우,설비대체 또는 차액 환급입니다.  환급액 = 공급면적(계약서상) 단위가격 × 부족면적(㎡)
아파트,5) 분양주택에 사용된 자재 및 설비 등이 견본주택에 시공된 것과 품질 등에서 차이가 있는 경우,설비대체 또는 차액 환급입니다.  환급액 = 공급면적(계약서상) 단위가격 × 부족면적(㎡)
,5) 비밀번호 유출이 된 경우,"분실 또는 도난 시 저항할 수 없는 폭력이나 자기 또는 친족의 생명 및 신체에 대한 위해로 비밀번호를 누설한 경우, 카드 위변조로 비밀번호가 유출되어 사용된 경우에는 전액보상 입니다."
,5) 사업자의 고의/과실로 부대품 및 부대시설 미이용,이용요금의 배액 배상 합니다.
,5) 사업자의 귀책사유로 인한 계약해제 및 해지,"개시일 전의 경우 계약금 환급 및 1년간 월정요금 합계액의 10% 배상이 가능하며, 개시일 후 잔여계약기간이 1년 이상인 경우 1년치 월이용료 총합의 10% 배상,잔여계약기간이 1년 미만인 경우 잔여 계약기간 월이용료 총합의 10% 배상입니다."
경비·관리서비스,5) 사업자의 귀책사유로 인한 계약해제 및 해지,"개시일 전의 경우 계약금 환급 및 1년간 월정요금 합계액의 10% 배상이 가능하며, 개시일 후 잔여계약기간이 1년 이상인 경우 1년치 월이용료 총합의 10% 배상,잔여계약기간이 1년 미만인 경우 잔여 계약기간 월이용료 총합의 10% 배상입니다."
방범경보장치,5) 사업자의 귀책사유로 인한 계약해제 및 해지,"개시일 전의 경우 계약금 환급 및 1년간 월정요금 합계액의 10% 배상이 가능하며, 개시일 후 잔여계약기간이 1년 이상인 경우 1년치 월이용료 총합의 10% 배상,잔여계약기간이 1년 미만인 경우 잔여 계약기간 월이용료 총합의 10% 배상입니다."
,5) 사업자의 부당한 운임청구 및 위탁자요구에 의한 추가작업외 수고비 등 요구,부당요금반환 및 시정 입니다. 
포장이사운송서비스,5) 사업자의 부당한 운임청구 및 위탁자요구에 의한 추가작업외 수고비 등 요구,부당요금반환 및 시정 입니다. 
,5) 설명서에 의한 정상적인 세탁 후 변형 변질이 있는 경우,"무상수리,교환,환급 순으로 보상입니다."
,5) 설치지연,예약취소가 가능합니다.
,5) 설치지연,예약취소 가능합니다.
인터넷전화,5) 설치지연,예약취소가 가능합니다.
초고속인터넷,5) 설치지연,예약취소가 가능합니다.
,5) 소비자의 계약해제 : 그 계약에 의한 재화 등의 공급을 받지 아니한 경우 ,이미 지급받은 대금에서 공정위 고시에 의거하여 산출된 위약금을 뺀 금액을 소비자에게 환급 입니다.  (다음 각 호의 어느 하나에 해당하는 사유로 소비자가 계약을 해지하는 경우에는 위약금을 청구하지 못함. 1. 휴업 또는 폐업신고를 한 때 2. 영업정지 처분을 받은 때 3.등록이 취소되거나 말소된 때 4. 은행법 에 따른 은행으로부터 당좌거래의 정지처분을 받은 때 5. 파산 또는 회생절차 개시의 신청이 있는 때) 
상조서비스,5) 소비자의 계약해제 : 그 계약에 의한 재화 등의 공급을 받지 아니한 경우 ,이미 지급받은 대금에서 공정위 고시에 의거하여 산출된 위약금을 뺀 금액을 소비자에게 환급 입니다.  (다음 각 호의 어느 하나에 해당하는 사유로 소비자가 계약을 해지하는 경우에는 위약금을 청구하지 못함. 1. 휴업 또는 폐업신고를 한 때 2. 영업정지 처분을 받은 때 3.등록이 취소되거나 말소된 때 4. 은행법 에 따른 은행으로부터 당좌거래의 정지처분을 받은 때 5. 파산 또는 회생절차 개시의 신청이 있는 때) 
,5) 소비자의 귀책사유로 인한 계약해제,"개시일 이전에는 총이용금액의 10% 공제 후 환급이며, 개시일 이후에는 취소일까지의 이용일수에 해당 하는 금액과 총이용금액의 10% 공제 후 환급입니다.  개시일이란, 계약내용이 이용횟수로 정하여진 경우에는 최초이용일, 기간으로 정하여진 경우에는 기간이 시작되는 초일을 말합니다.  총이용금액이란 이용자가 사업자에게 계약시 정한 실거래금액을 말하며, 계약금·입회금·가입비·부대시설 이용료 등의 금액을 모두 포함하고, 다만, 보증금은 포함되지 않습니다.  소비자의 귀책사유로 인한 중도 해지 시, 사은품 미사용한 경우 해당 사은품은 반환하며, 사은품을 사용한 경우 해당 사은품과 동종의 상품으로 반환하거나 동종 상품의 시중가격 또는 계약서상에 기재된 해당 사은품의 가격에서 손율 등에 따른 금액을 지급하고 반환(단, 단순포장개봉은 사은품 사용으로 보지 아니함.)합니다. 계약서상에 해당 사은품의 품목 또는 가격이 기재되어 있지 않은 경우에는 현존상태로 반환합니다."
레저·이벤트회원권,5) 소비자의 귀책사유로 인한 계약해제,"개시일 이전에는 총이용금액의 10% 공제 후 환급이며, 개시일 이후에는 취소일까지의 이용일수에 해당 하는 금액과 총이용금액의 10% 공제 후 환급입니다.  개시일이란, 계약내용이 이용횟수로 정하여진 경우에는 최초이용일, 기간으로 정하여진 경우에는 기간이 시작되는 초일을 말합니다.  총이용금액이란 이용자가 사업자에게 계약시 정한 실거래금액을 말하며, 계약금·입회금·가입비·부대시설 이용료 등의 금액을 모두 포함하고, 다만, 보증금은 포함되지 않습니다.  소비자의 귀책사유로 인한 중도 해지 시, 사은품 미사용한 경우 해당 사은품은 반환하며, 사은품을 사용한 경우 해당 사은품과 동종의 상품으로 반환하거나 동종 상품의 시중가격 또는 계약서상에 기재된 해당 사은품의 가격에서 손율 등에 따른 금액을 지급하고 반환(단, 단순포장개봉은 사은품 사용으로 보지 아니함.)합니다. 계약서상에 해당 사은품의 품목 또는 가격이 기재되어 있지 않은 경우에는 현존상태로 반환합니다."
레저시설이용,5) 소비자의 귀책사유로 인한 계약해제,"개시일 이전에는 총이용금액의 10% 공제 후 환급이며, 개시일 이후에는 취소일까지의 이용일수에 해당 하는 금액과 총이용금액의 10% 공제 후 환급입니다.  개시일이란, 계약내용이 이용횟수로 정하여진 경우에는 최초이용일, 기간으로 정하여진 경우에는 기간이 시작되는 초일을 말합니다.  총이용금액이란 이용자가 사업자에게 계약시 정한 실거래금액을 말하며, 계약금·입회금·가입비·부대시설 이용료 등의 금액을 모두 포함하고, 다만, 보증금은 포함되지 않습니다.  소비자의 귀책사유로 인한 중도 해지 시, 사은품 미사용한 경우 해당 사은품은 반환하며, 사은품을 사용한 경우 해당 사은품과 동종의 상품으로 반환하거나 동종 상품의 시중가격 또는 계약서상에 기재된 해당 사은품의 가격에서 손율 등에 따른 금액을 지급하고 반환(단, 단순포장개봉은 사은품 사용으로 보지 아니함.)합니다. 계약서상에 해당 사은품의 품목 또는 가격이 기재되어 있지 않은 경우에는 현존상태로 반환합니다."
수영장회원권,5) 소비자의 귀책사유로 인한 계약해제,"개시일 이전에는 총이용금액의 10% 공제 후 환급이며, 개시일 이후에는 취소일까지의 이용일수에 해당 하는 금액과 총이용금액의 10% 공제 후 환급입니다.  개시일이란, 계약내용이 이용횟수로 정하여진 경우에는 최초이용일, 기간으로 정하여진 경우에는 기간이 시작되는 초일을 말합니다.  총이용금액이란 이용자가 사업자에게 계약시 정한 실거래금액을 말하며, 계약금·입회금·가입비·부대시설 이용료 등의 금액을 모두 포함하고, 다만, 보증금은 포함되지 않습니다.  소비자의 귀책사유로 인한 중도 해지 시, 사은품 미사용한 경우 해당 사은품은 반환하며, 사은품을 사용한 경우 해당 사은품과 동종의 상품으로 반환하거나 동종 상품의 시중가격 또는 계약서상에 기재된 해당 사은품의 가격에서 손율 등에 따른 금액을 지급하고 반환(단, 단순포장개봉은 사은품 사용으로 보지 아니함.)합니다. 계약서상에 해당 사은품의 품목 또는 가격이 기재되어 있지 않은 경우에는 현존상태로 반환합니다."
스포츠시설이용,5) 소비자의 귀책사유로 인한 계약해제,"개시일 이전에는 총이용금액의 10% 공제 후 환급이며, 개시일 이후에는 취소일까지의 이용일수에 해당 하는 금액과 총이용금액의 10% 공제 후 환급입니다.  개시일이란, 계약내용이 이용횟수로 정하여진 경우에는 최초이용일, 기간으로 정하여진 경우에는 기간이 시작되는 초일을 말합니다.  총이용금액이란 이용자가 사업자에게 계약시 정한 실거래금액을 말하며, 계약금·입회금·가입비·부대시설 이용료 등의 금액을 모두 포함하고, 다만, 보증금은 포함되지 않습니다.  소비자의 귀책사유로 인한 중도 해지 시, 사은품 미사용한 경우 해당 사은품은 반환하며, 사은품을 사용한 경우 해당 사은품과 동종의 상품으로 반환하거나 동종 상품의 시중가격 또는 계약서상에 기재된 해당 사은품의 가격에서 손율 등에 따른 금액을 지급하고 반환(단, 단순포장개봉은 사은품 사용으로 보지 아니함.)합니다. 계약서상에 해당 사은품의 품목 또는 가격이 기재되어 있지 않은 경우에는 현존상태로 반환합니다."
종합체육시설회원권,5) 소비자의 귀책사유로 인한 계약해제,"개시일 이전에는 총이용금액의 10% 공제 후 환급이며, 개시일 이후에는 취소일까지의 이용일수에 해당 하는 금액과 총이용금액의 10% 공제 후 환급입니다.  개시일이란, 계약내용이 이용횟수로 정하여진 경우에는 최초이용일, 기간으로 정하여진 경우에는 기간이 시작되는 초일을 말합니다.  총이용금액이란 이용자가 사업자에게 계약시 정한 실거래금액을 말하며, 계약금·입회금·가입비·부대시설 이용료 등의 금액을 모두 포함하고, 다만, 보증금은 포함되지 않습니다.  소비자의 귀책사유로 인한 중도 해지 시, 사은품 미사용한 경우 해당 사은품은 반환하며, 사은품을 사용한 경우 해당 사은품과 동종의 상품으로 반환하거나 동종 상품의 시중가격 또는 계약서상에 기재된 해당 사은품의 가격에서 손율 등에 따른 금액을 지급하고 반환(단, 단순포장개봉은 사은품 사용으로 보지 아니함.)합니다. 계약서상에 해당 사은품의 품목 또는 가격이 기재되어 있지 않은 경우에는 현존상태로 반환합니다."
테니스장스쿼시회원권,5) 소비자의 귀책사유로 인한 계약해제,"개시일 이전에는 총이용금액의 10% 공제 후 환급이며, 개시일 이후에는 취소일까지의 이용일수에 해당 하는 금액과 총이용금액의 10% 공제 후 환급입니다.  개시일이란, 계약내용이 이용횟수로 정하여진 경우에는 최초이용일, 기간으로 정하여진 경우에는 기간이 시작되는 초일을 말합니다.  총이용금액이란 이용자가 사업자에게 계약시 정한 실거래금액을 말하며, 계약금·입회금·가입비·부대시설 이용료 등의 금액을 모두 포함하고, 다만, 보증금은 포함되지 않습니다.  소비자의 귀책사유로 인한 중도 해지 시, 사은품 미사용한 경우 해당 사은품은 반환하며, 사은품을 사용한 경우 해당 사은품과 동종의 상품으로 반환하거나 동종 상품의 시중가격 또는 계약서상에 기재된 해당 사은품의 가격에서 손율 등에 따른 금액을 지급하고 반환(단, 단순포장개봉은 사은품 사용으로 보지 아니함.)합니다. 계약서상에 해당 사은품의 품목 또는 가격이 기재되어 있지 않은 경우에는 현존상태로 반환합니다."
